Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
java,org.apache.roller.weblogger.pojos,Resource,0,0,5,0,30,5,1,0,-1.0,2,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/Resource.java,24
java,org.apache.roller.weblogger.pojos,TaskLock,6,0,18,18,98,22,0,0,0.2222222222222222,4,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/TaskLock.java,27
java,org.apache.roller.weblogger.pojos,MediaFileDirectory,5,0,17,17,117,25,0,0,0.11764705882352941,13,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileDirectory.java,27
java,org.apache.roller.weblogger.pojos,Weblog,36,1,97,97,715,127,0,0,0.14432989690721648,113,21,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/Weblog.java,44
java,org.apache.roller.weblogger.pojos,FileContent,3,0,7,7,39,7,0,0,0.0,4,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/FileContent.java,26
java,org.apache.roller.weblogger.pojos,WeblogEntrySearchCriteria,13,0,26,26,95,26,0,0,0.5,19,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntrySearchCriteria.java,24
java,org.apache.roller.weblogger.pojos,WeblogEntrySearchCriteria.SortOrder,0,0,0,0,1,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntrySearchCriteria.java,26
java,org.apache.roller.weblogger.pojos,WeblogEntrySearchCriteria.SortBy,0,0,0,0,1,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntrySearchCriteria.java,27
java,org.apache.roller.weblogger.pojos,MediaFileDirectoryComparator,1,0,2,2,22,3,0,0,0.0,0,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileDirectoryComparator.java,23
java,org.apache.roller.weblogger.pojos,MediaFileDirectoryComparator.DirectoryComparatorType,0,0,0,0,4,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileDirectoryComparator.java,32
java,org.apache.roller.weblogger.pojos,OAuthAccessorRecord,8,0,20,20,131,22,0,0,0.45,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/OAuthAccessorRecord.java,27
java,org.apache.roller.weblogger.pojos,WeblogEntryComment,15,1,36,36,241,39,0,0,0.3055555555555556,29,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntryComment.java,28
java,org.apache.roller.weblogger.pojos,WeblogEntryComment.ApprovalStatus,0,0,0,0,1,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntryComment.java,36
java,org.apache.roller.weblogger.pojos,WeblogBookmarkFolder,5,1,17,16,109,24,0,0,0.23529411764705882,12,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogBookmarkFolder.java,34
java,org.apache.roller.weblogger.pojos,RuntimeConfigProperty,3,1,9,9,58,11,0,0,0.2222222222222222,6,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/RuntimeConfigProperty.java,26
java,org.apache.roller.weblogger.pojos,WeblogEntryTag,8,0,18,18,99,20,0,0,0.1111111111111111,4,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntryTag.java,30
java,org.apache.roller.weblogger.pojos,WeblogEntry,29,1,93,91,747,134,0,0,0.12903225806451613,53,20,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntry.java,59
java,org.apache.roller.weblogger.pojos,WeblogEntry.PubStatus,0,0,0,0,1,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntry.java,67
java,org.apache.roller.weblogger.pojos,MediaFileTag,4,0,11,11,49,13,0,0,0.18181818181818182,1,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileTag.java,27
java,org.apache.roller.weblogger.pojos,WeblogEntryTagAggregate,6,1,15,15,77,17,0,0,0.13333333333333333,2,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntryTagAggregate.java,28
java,org.apache.roller.weblogger.pojos,TagStatComparator,1,0,2,2,13,2,0,0,1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/TagStatComparator.java,23
java,org.apache.roller.weblogger.pojos,TemplateRendition,1,0,6,0,20,6,2,0,-1.0,8,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/TemplateRendition.java,21
java,org.apache.roller.weblogger.pojos,TemplateRendition.RenditionType,0,0,0,0,1,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/TemplateRendition.java,26
java,org.apache.roller.weblogger.pojos,TemplateRendition.TemplateLanguage,1,0,0,0,8,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/TemplateRendition.java,28
java,org.apache.roller.weblogger.pojos,StatCountCountComparator,2,0,3,2,27,5,0,0,1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/StatCountCountComparator.java,24
java,org.apache.roller.weblogger.pojos,StaticThemeTemplate,12,0,26,26,99,26,0,2,0.3076923076923077,1,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/StaticThemeTemplate.java,29
java,org.apache.roller.weblogger.pojos,MediaFile,25,0,57,55,380,80,0,0,0.21052631578947367,19,9,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFile.java,38
java,org.apache.roller.weblogger.pojos,ObjectPermission,7,0,14,14,54,14,1,1,0.5714285714285714,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/ObjectPermission.java,25
java,org.apache.roller.weblogger.pojos,RollerPermission,1,0,11,11,72,18,2,0,0.18181818181818182,3,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/RollerPermission.java,27
java,org.apache.roller.weblogger.pojos,User,13,0,32,32,193,36,0,0,0.1875,47,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/User.java,35
java,org.apache.roller.weblogger.pojos,WeblogEntryAttribute,4,0,13,13,60,15,0,0,0.15384615384615385,3,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntryAttribute.java,26
java,org.apache.roller.weblogger.pojos,TagStat,4,0,8,8,36,8,0,0,0.375,4,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/TagStat.java,21
java,org.apache.roller.weblogger.pojos,WeblogTheme,2,1,2,2,13,2,2,1,0.0,13,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogTheme.java,24
java,org.apache.roller.weblogger.pojos,MediaFileFilter,8,0,16,16,75,16,0,0,0.5,4,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileFilter.java,23
java,org.apache.roller.weblogger.pojos,MediaFileFilter.SizeFilterType,0,0,0,0,4,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileFilter.java,29
java,org.apache.roller.weblogger.pojos,MediaFileFilter.MediaFileOrder,0,0,0,0,4,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileFilter.java,35
java,org.apache.roller.weblogger.pojos,StaticTemplate,6,0,12,12,52,12,0,1,0.25,4,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/StaticTemplate.java,30
java,org.apache.roller.weblogger.pojos,StatCount,6,0,16,16,93,18,0,0,0.0,4,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/StatCount.java,23
java,org.apache.roller.weblogger.pojos,WeblogEntryTagComparator,1,0,2,2,17,2,0,0,1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntryTagComparator.java,24
java,org.apache.roller.weblogger.pojos,MediaFileType,3,0,4,3,21,4,0,0,0.0,4,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileType.java,21
java,org.apache.roller.weblogger.pojos,WeblogCategory,7,1,21,21,134,25,0,0,0.14285714285714285,20,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogCategory.java,33
java,org.apache.roller.weblogger.pojos,CustomTemplateRendition,6,0,15,15,64,17,0,1,0.2,9,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/CustomTemplateRendition.java,27
java,org.apache.roller.weblogger.pojos,UserRole,4,1,11,11,55,13,0,0,0.18181818181818182,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/UserRole.java,27
java,org.apache.roller.weblogger.pojos,PingTarget,10,4,17,17,143,19,0,0,0.11764705882352941,13,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/PingTarget.java,28
java,org.apache.roller.weblogger.pojos,WeblogPermission,4,4,10,10,92,24,0,2,1.0,25,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogPermission.java,30
java,org.apache.roller.weblogger.pojos,WeblogHitCount,3,0,10,10,49,12,0,0,0.3,3,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogHitCount.java,26
java,org.apache.roller.weblogger.pojos,ThemeTemplate,1,0,4,0,29,4,3,1,-1.0,15,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/ThemeTemplate.java,22
java,org.apache.roller.weblogger.pojos,ThemeTemplate.ComponentType,1,0,0,0,8,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/ThemeTemplate.java,29
java,org.apache.roller.weblogger.pojos,TagStatCountComparator,2,0,3,3,26,4,0,0,1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/TagStatCountComparator.java,24
java,org.apache.roller.weblogger.pojos,GlobalPermission,4,3,10,9,123,29,0,1,0.4,16,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/GlobalPermission.java,33
java,org.apache.roller.weblogger.pojos,OAuthConsumerRecord,3,0,10,10,66,12,0,0,0.4,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/OAuthConsumerRecord.java,26
java,org.apache.roller.weblogger.pojos,Theme,0,0,12,0,53,12,2,0,-1.0,11,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/Theme.java,27
java,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryWrapper,2,0,46,45,155,47,0,0,0.043478260869565216,15,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/WeblogEntryWrapper.java,32
java,org.apache.roller.weblogger.pojos.wrapper,ThemeTemplateWrapper,1,0,9,8,36,10,0,0,0.2222222222222222,2,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/ThemeTemplateWrapper.java,25
java,org.apache.roller.weblogger.pojos.wrapper,UserWrapper,1,0,9,8,42,11,0,0,0.2222222222222222,6,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/UserWrapper.java,27
java,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryAttributeWrapper,1,0,4,3,21,5,0,0,0.5,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/WeblogEntryAttributeWrapper.java,24
java,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,2,0,53,52,188,57,0,0,0.03773584905660377,9,10,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/WeblogWrapper.java,36
java,org.apache.roller.weblogger.pojos.wrapper,WeblogCategoryWrapper,2,0,9,8,38,10,0,0,0.2222222222222222,5,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/WeblogCategoryWrapper.java,28
java,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryTagWrapper,1,0,5,4,24,6,0,0,0.4,0,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/WeblogEntryTagWrapper.java,25
java,org.apache.roller.weblogger.pojos.wrapper,WeblogBookmarkFolderWrapper,1,0,5,4,24,6,0,0,0.4,2,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/WeblogBookmarkFolderWrapper.java,26
java,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryCommentWrapper,2,0,18,17,90,20,0,0,0.1111111111111111,4,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/WeblogEntryCommentWrapper.java,31
java,org.apache.roller.weblogger.pojos.wrapper,WeblogBookmarkWrapper,1,0,10,9,39,11,0,0,0.2,0,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/wrapper/WeblogBookmarkWrapper.java,24
java,org.apache.roller.weblogger.util,I18nUtils,0,0,1,1,38,11,0,0,-1.0,3,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/I18nUtils.java,25
java,org.apache.roller.weblogger.util,Reflection,0,0,6,5,37,10,0,0,-1.0,13,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Reflection.java,27
java,org.apache.roller.weblogger.util,BannedwordslistChecker,0,0,5,3,62,10,0,0,-1.0,2,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/BannedwordslistChecker.java,29
java,org.apache.roller.weblogger.util,Utilities,23,1,43,39,754,110,0,0,0.6511627906976745,45,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Utilities.java,35
java,org.apache.roller.weblogger.util,MediacastUtil,5,4,2,1,50,5,0,0,1.0,1,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MediacastUtil.java,28
java,org.apache.roller.weblogger.util,I18nMessages,4,0,11,7,136,15,0,0,0.0,11,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/I18nMessages.java,35
java,org.apache.roller.weblogger.util,GenericThrottle,6,2,3,3,83,14,0,0,0.0,1,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/GenericThrottle.java,29
java,org.apache.roller.weblogger.util,GenericThrottle.ClientInfo,2,2,0,0,4,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/GenericThrottle.java,164
java,org.apache.roller.weblogger.util,LRUCache2,6,0,7,7,102,13,0,0,0.0,0,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LRUCache2.java,23
java,org.apache.roller.weblogger.util,LRUCache2.Environment,0,0,0,0,3,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LRUCache2.java,119
java,org.apache.roller.weblogger.util,LRUCache2.DefaultEnvironment,0,0,0,0,5,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LRUCache2.java,123
java,org.apache.roller.weblogger.util,LRUCache2.CacheEntry,2,0,0,0,14,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LRUCache2.java,131
java,org.apache.roller.weblogger.util,LRUCache2.LRULinkedHashMap,1,0,0,0,10,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LRUCache2.java,154
java,org.apache.roller.weblogger.util,HTMLSanitizer,17,8,16,14,348,66,0,0,0.1875,8,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java,51
java,org.apache.roller.weblogger.util,HTMLSanitizer.SanitizeResult,5,5,0,0,10,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/HTMLSanitizer.java,441
java,org.apache.roller.weblogger.util,MediacastException,2,0,6,6,28,6,0,2,0.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MediacastException.java,24
java,org.apache.roller.weblogger.util,IPBanList,5,0,7,3,100,15,0,0,0.2857142857142857,2,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/IPBanList.java,34
java,org.apache.roller.weblogger.util,IPBanList.ModifiedFile,1,0,0,0,13,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/IPBanList.java,175
java,org.apache.roller.weblogger.util,StandaloneWebappClassLoader,1,1,4,2,35,5,0,0,0.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/StandaloneWebappClassLoader.java,30
java,org.apache.roller.weblogger.util,PasswordUtility,0,0,8,2,188,23,0,0,-1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/PasswordUtility.java,30
java,org.apache.roller.weblogger.util,Trackback,3,0,3,2,110,11,0,0,0.0,1,8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Trackback.java,47
java,org.apache.roller.weblogger.util,URLUtilities,0,0,6,5,69,12,0,0,-1.0,15,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/URLUtilities.java,29
java,org.apache.roller.weblogger.util,TrackbackNotAllowedException,0,0,1,1,8,1,0,2,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/TrackbackNotAllowedException.java,24
java,org.apache.roller.weblogger.util,LinkbackExtractor,16,0,8,6,242,21,0,0,0.25,1,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LinkbackExtractor.java,45
java,org.apache.roller.weblogger.util,LinkbackExtractor.LinkbackCallback,3,0,0,0,102,0,0,0,-1.0,0,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/LinkbackExtractor.java,228
java,org.apache.roller.weblogger.util,RollerMessages,4,0,12,12,72,14,0,0,0.16666666666666666,20,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/RollerMessages.java,24
java,org.apache.roller.weblogger.util,RollerMessages.RollerMessage,2,0,0,0,20,0,0,0,-1.0,0,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/RollerMessages.java,90
java,org.apache.roller.weblogger.util,Bannedwordslist,8,0,15,8,322,47,0,0,0.2,2,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/Bannedwordslist.java,47
java,org.apache.roller.weblogger.util,WSSEUtilities,0,0,4,4,48,4,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/WSSEUtilities.java,29
java,org.apache.roller.weblogger.util,MediacastResource,3,0,8,8,38,8,0,0,0.0,2,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MediacastResource.java,22
java,org.apache.roller.weblogger.util,MailUtil,2,0,10,10,421,59,0,0,0.2,6,16,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java,55
java,org.apache.roller.weblogger.util,MailUtil.MailingException,0,0,0,0,8,0,0,2,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/MailUtil.java,695
java,org.apache.roller.weblogger.util.cache,CacheFactory,0,0,1,0,6,1,2,0,-1.0,1,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/CacheFactory.java,24
java,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheImpl,2,0,4,2,40,7,0,2,0.5,1,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/ExpiringLRUCacheImpl.java,26
java,org.apache.roller.weblogger.util.cache,LazyExpiringCacheEntry,2,0,4,4,31,5,0,0,0.0,2,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/LazyExpiringCacheEntry.java,24
java,org.apache.roller.weblogger.util.cache,Cache,0,0,6,0,29,6,1,0,-1.0,11,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/Cache.java,24
java,org.apache.roller.weblogger.util.cache,LRUCacheImpl,8,0,8,6,77,10,1,1,0.0,1,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/LRUCacheImpl.java,28
java,org.apache.roller.weblogger.util.cache,LRUCacheImpl.LRULinkedHashMap,1,0,0,0,10,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/LRUCacheImpl.java,136
java,org.apache.roller.weblogger.util.cache,LRUCacheFactoryImpl,1,0,2,1,28,3,0,1,1.0,0,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/LRUCacheFactoryImpl.java,26
java,org.apache.roller.weblogger.util.cache,CacheHandler,0,0,8,0,21,8,2,0,-1.0,1,8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/CacheHandler.java,31
java,org.apache.roller.weblogger.util.cache,CachedContent,5,0,8,8,71,13,0,0,0.25,7,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/CachedContent.java,15
java,org.apache.roller.weblogger.util.cache,ExpiringCacheEntry,3,0,5,5,37,6,0,0,0.0,5,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/ExpiringCacheEntry.java,24
java,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheFactoryImpl,1,0,2,1,35,3,0,1,1.0,0,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/ExpiringLRUCacheFactoryImpl.java,26
java,org.apache.roller.weblogger.util.cache,CacheManager,5,0,15,14,165,31,0,0,0.2,12,12,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/util/cache/CacheManager.java,39
java,org.apache.roller.util,UUIDGenerator,0,0,2,1,13,2,0,0,-1.0,2,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/util/UUIDGenerator.java,24
java,org.apache.roller.util,DateUtil,10,1,49,49,353,69,0,0,0.2857142857142857,18,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/util/DateUtil.java,31
java,org.apache.roller.util,RollerConstants,14,14,1,0,19,1,0,0,0.0,44,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/util/RollerConstants.java,20
java,org.apache.roller.util,PropertyExpander,1,0,3,2,43,6,0,0,0.6666666666666666,0,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/util/PropertyExpander.java,26
java,org.apache.roller.util,RegexUtil,2,2,4,4,61,9,0,0,0.5,3,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/util/RegexUtil.java,29
java,org.apache.roller.util,ISO8601DateParser,0,0,2,2,33,3,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/util/ISO8601DateParser.java,24
